Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
137, 5, 400, 59.92, 0.14, 47.77, 0.03, 4.41, 0.18, 0.48, 0.03, 5.56, 0.68, 9.12, 0.80, 0.99, 6.69, 0.000, 0.77, 6
137, 6, 400, 50.35, 0.11, 52.13, 0.02, 4.12, 0.18, 0.48, 0.02, 5.93, 0.51, 8.62, 0.79, 0.99, 6.20, 0.000, 0.73, 6
137, 7, 400, 62.10, 0.11, 70.42, 0.02, 4.12, 0.18, 0.48, 0.02, 5.93, 0.51, 8.62, 0.79, 0.99, 6.20, 0.001, 0.73, 6
137, 8, 400, 14.71, 0.12, 75.29, 0.02, 4.20, 0.17, 0.48, 0.02, 5.82, 0.56, 8.78, 0.80, 0.99, 6.31, 0.000, 0.74, 6
138, 1, 400, 81.63, 0.13, 5.15, 0.03, 4.38, 0.18, 0.49, 0.03, 5.78, 0.65, 9.04, 0.80, 0.99, 6.68, 0.000, 0.76, 6
138, 2, 209, 41.90, 0.01, 33.43, 0.02, 6.57, 0.02, 3.41, 0.01, 94.99, 0.15, 1.92, 0.32, 0.85, 70.39, 0.057, 0.08, 0
138, 3, 400, 29.55, 0.14, 28.97, 0.02, 4.29, 0.20, 0.48, 0.03, 5.75, 0.58, 8.91, 0.80, 0.99, 6.48, 0.000, 0.75, 6
138, 4, 400, 70.89, 0.13, 28.98, 0.03, 4.38, 0.18, 0.49, 0.03, 5.78, 0.65, 9.04, 0.80, 0.99, 6.68, 0.000, 0.76, 6
138, 5, 400, 85.38, 0.12, 29.80, 0.02, 4.21, 0.20, 0.48, 0.02, 5.75, 0.53, 8.83, 0.80, 0.99, 6.31, 0.000, 0.74, 6
138, 6, 400, 67.99, 0.15, 52.30, 0.03, 4.41, 0.20, 0.48, 0.03, 5.53, 0.67, 9.11, 0.80, 0.99, 6.70, 0.000, 0.78, 6
138, 7, 400, 30.06, 0.12, 67.92, 0.02, 4.00, 0.17, 0.49, 0.02, 6.26, 0.57, 8.13, 0.78, 0.99, 6.19, 0.000, 0.74, 6
138, 8, 400, 51.04, 0.12, 70.94, 0.02, 4.00, 0.17, 0.49, 0.02, 6.26, 0.57, 8.13, 0.78, 0.99, 6.19, 0.000, 0.74, 6
