Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
676, 4, 156, 31.88, 0.01, 41.95, 0.01, 4.03, 0.01, 3.20, 0.01, 89.47, 0.53, 1.26, 0.11, 0.61, 40.52, 0.078, 0.05, 0
676, 5, 198, 84.44, 0.03, 43.06, 0.05, 5.62, 0.12, 4.09, 0.06, 95.92, 1.46, 1.37, 0.16, 0.69, 72.28, 0.056, 0.40, 3
676, 6, 186, 69.37, 0.01, 51.70, 0.02, 6.06, 0.02, 3.46, 0.01, 86.02, 0.23, 1.75, 0.27, 0.82, 65.76, 0.052, 0.08, 0
677, 1, 185, 80.22, 0.01, 43.29, 0.01, 5.00, 0.01, 3.47, 0.01, 89.03, 0.34, 1.44, 0.18, 0.72, 54.51, 0.070, 0.07, 0
677, 2, 400, 22.55, 0.13, 61.54, 0.03, 4.41, 0.19, 0.48, 0.03, 5.77, 0.67, 9.15, 0.80, 0.99, 6.69, 0.000, 0.75, 6
677, 3, 400, 82.75, 0.15, 79.32, 0.03, 4.43, 0.19, 0.48, 0.03, 5.57, 0.69, 9.20, 0.80, 0.99, 6.72, 0.000, 0.77, 6
678, 1, 220, 89.15, 0.01, 20.45, 0.02, 6.39, 0.02, 3.49, 0.01, 87.82, 0.22, 1.83, 0.29, 0.84, 70.14, 0.068, 0.11, 0
678, 2, 400, 84.85, 0.12, 27.79, 0.02, 4.20, 0.18, 0.48, 0.02, 5.75, 0.51, 8.81, 0.80, 0.99, 6.29, 0.000, 0.74, 6
678, 3, 207, 85.44, 0.01, 47.91, 0.04, 5.34, 0.07, 3.66, 0.03, 88.31, 0.72, 1.46, 0.19, 0.73, 61.53, 0.069, 0.17, 0
678, 4, 400, 9.91, 0.12, 55.82, 0.02, 4.29, 0.18, 0.48, 0.03, 5.74, 0.57, 8.92, 0.80, 0.99, 6.47, 0.000, 0.75, 6
679, 1, 215, 39.67, 0.01, 25.88, 0.01, 6.18, 0.01, 3.65, 0.01, 90.65, 0.18, 1.69, 0.26, 0.81, 70.92, 0.054, 0.07, 0
680, 1, 184, 42.16, 0.01, 25.65, 0.01, 4.80, 0.01, 3.62, 0.01, 88.63, 0.38, 1.33, 0.14, 0.66, 54.52, 0.055, 0.06, 0
680, 2, 400, 48.08, 0.14, 68.82, 0.02, 4.86, 0.23, 0.42, 0.02, 4.44, 0.44, 11.63, 0.84, 1.00, 6.37, 0.000, 0.70, 6
681, 1, 195, 31.69, 0.01, 10.30, 0.01, 5.86, 0.02, 3.55, 0.01, 89.90, 0.19, 1.65, 0.25, 0.80, 65.34, 0.061, 0.07, 0
681, 2, 197, 27.84, 0.01, 41.58, 0.02, 6.02, 0.02, 3.62, 0.01, 90.35, 0.28, 1.66, 0.25, 0.80, 68.57, 0.060, 0.09, 0
681, 3, 400, 11.97, 0.14, 35.42, 0.02, 4.69, 0.19, 0.42, 0.02, 4.57, 0.39, 11.23, 0.84, 1.00, 6.16, 0.000, 0.67, 6
681, 4, 400, 66.05, 0.13, 71.84, 0.02, 4.86, 0.22, 0.42, 0.02, 4.39, 0.46, 11.66, 0.84, 1.00, 6.36, 0.000, 0.69, 6
682, 1, 400, 46.92, 0.13, 73.52, 0.02, 4.86, 0.22, 0.42, 0.02, 4.39, 0.46, 11.66, 0.84, 1.00, 6.36, 0.000, 0.69, 6
683, 1, 215, 78.55, 0.01, 64.88, 0.01, 6.14, 0.01, 3.87, 0.01, 87.67, 0.22, 1.59, 0.23, 0.78, 74.61, 0.051, 0.07, 0
