Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
417, 2, 400, 6.01, 0.12, 13.47, 0.02, 4.46, 0.17, 0.44, 0.02, 5.08, 0.49, 10.06, 0.82, 1.00, 6.22, 0.000, 0.70, 6
417, 3, 209, 46.81, 0.01, 38.39, 0.01, 6.95, 0.02, 3.06, 0.01, 88.83, 0.12, 2.27, 0.39, 0.90, 66.84, 0.063, 0.07, 0
417, 4, 244, 77.49, 0.01, 40.63, 0.02, 8.10, 0.03, 3.70, 0.01, 89.28, 0.13, 2.19, 0.37, 0.89, 94.22, 0.056, 0.09, 0
417, 5, 195, 89.65, 0.01, 43.62, 0.01, 6.86, 0.02, 2.68, 0.01, 87.47, 0.11, 2.56, 0.44, 0.92, 57.68, 0.069, 0.06, 0
417, 6, 168, 60.53, 0.01, 43.57, 0.01, 5.47, 0.01, 2.56, 0.01, 89.47, 0.14, 2.14, 0.36, 0.88, 44.05, 0.077, 0.05, 0
417, 7, 236, 68.12, 0.01, 52.95, 0.02, 7.42, 0.02, 3.40, 0.01, 89.59, 0.15, 2.19, 0.37, 0.89, 79.21, 0.045, 0.09, 6
417, 8, 221, 30.65, 0.05, 51.76, 0.10, 5.11, 0.13, 2.56, 0.07, 75.64, 1.97, 1.99, 0.33, 0.86, 41.17, 0.052, 0.62, 3
417, 9, 400, 18.24, 0.11, 48.43, 0.02, 4.20, 0.19, 0.48, 0.02, 5.83, 0.57, 8.83, 0.80, 0.99, 6.29, 0.000, 0.74, 6
417, 10, 400, 8.68, 0.16, 67.39, 0.02, 5.92, 0.21, 0.36, 0.02, 3.30, 0.37, 16.41, 0.89, 1.00, 6.72, 0.000, 0.65, 6
418, 1, 400, 44.57, 0.17, 0.84, 0.01, 6.23, 0.22, 0.31, 0.01, 2.61, 0.25, 20.15, 0.91, 1.00, 6.05, 0.000, 0.62, 6
418, 2, 400, 15.99, 0.14, 16.22, 0.03, 4.39, 0.18, 0.48, 0.03, 5.75, 0.70, 9.08, 0.80, 0.99, 6.66, 0.000, 0.75, 6
418, 3, 216, 42.23, 0.06, 24.60, 0.11, 6.40, 0.14, 2.73, 0.06, 70.10, 1.27, 2.34, 0.40, 0.90, 54.93, 0.049, 0.69, 6
418, 4, 271, 70.65, 0.01, 33.84, 0.03, 10.17, 0.04, 3.05, 0.01, 88.29, 0.08, 3.33, 0.54, 0.95, 97.51, 0.085, 1.70, 3
418, 5, 227, 33.86, 0.01, 42.76, 0.02, 7.36, 0.02, 3.07, 0.01, 90.61, 0.10, 2.40, 0.41, 0.91, 71.00, 0.064, 0.07, 0
418, 6, 219, 21.10, 0.01, 43.00, 0.01, 6.99, 0.02, 3.05, 0.01, 89.92, 0.10, 2.29, 0.39, 0.90, 67.10, 0.068, 0.06, 0
418, 7, 196, 37.92, 0.01, 57.26, 0.01, 5.84, 0.01, 3.02, 0.01, 92.04, 0.15, 1.93, 0.32, 0.86, 55.41, 0.066, 0.06, 0
418, 8, 248, 19.87, 0.01, 59.62, 0.01, 7.48, 0.02, 3.52, 0.01, 89.88, 0.15, 2.12, 0.36, 0.88, 82.65, 0.051, 0.09, 0
