Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
2705, 3, 400, 22.25, 0.13, 16.80, 0.01, 4.59, 0.18, 0.43, 0.02, 4.77, 0.44, 10.77, 0.83, 1.00, 6.15, 0.000, 0.67, 6
2705, 4, 192, 45.76, 0.01, 24.03, 0.02, 5.16, 0.02, 3.89, 0.01, 98.77, 0.60, 1.32, 0.14, 0.66, 63.04, 0.058, 0.10, 0
2705, 5, 158, 83.03, 0.01, 24.68, 0.01, 4.45, 0.01, 2.83, 0.01, 91.27, 0.30, 1.57, 0.22, 0.77, 39.55, 0.070, 0.06, 0
2705, 6, 400, 68.24, 0.13, 31.48, 0.02, 4.20, 0.19, 0.48, 0.03, 5.78, 0.57, 8.80, 0.80, 0.99, 6.30, 0.001, 0.74, 6
2705, 7, 400, 84.49, 0.12, 44.50, 0.03, 3.90, 0.17, 0.54, 0.03, 6.85, 0.77, 7.23, 0.76, 0.99, 6.60, 0.000, 0.82, 6
2705, 8, 400, 67.97, 0.16, 50.93, 0.01, 5.56, 0.22, 0.35, 0.02, 3.31, 0.29, 15.73, 0.88, 1.00, 6.17, 0.000, 0.64, 6
2705, 9, 400, 14.83, 0.14, 54.55, 0.01, 4.69, 0.19, 0.42, 0.02, 4.57, 0.40, 11.22, 0.84, 1.00, 6.16, 0.001, 0.67, 6
2705, 10, 400, 43.55, 0.13, 63.78, 0.02, 4.86, 0.21, 0.42, 0.02, 4.41, 0.44, 11.67, 0.84, 1.00, 6.35, 0.000, 0.69, 6
2705, 11, 400, 11.82, 0.14, 72.14, 0.02, 5.06, 0.21, 0.40, 0.02, 3.97, 0.43, 12.70, 0.85, 1.00, 6.34, 0.001, 0.68, 6
2705, 12, 400, 75.34, 0.12, 72.44, 0.02, 4.13, 0.17, 0.48, 0.02, 5.91, 0.54, 8.63, 0.79, 0.99, 6.20, 0.000, 0.72, 6
2705, 13, 400, 64.80, 0.12, 76.63, 0.02, 4.30, 0.19, 0.48, 0.03, 5.71, 0.59, 8.97, 0.80, 0.99, 6.47, 0.000, 0.75, 6
2706, 1, 400, 90.16, 0.13, 6.79, 0.02, 4.39, 0.17, 0.46, 0.02, 5.31, 0.59, 9.47, 0.81, 0.99, 6.40, 0.001, 0.73, 6
2706, 2, 400, 63.03, 0.13, 13.45, 0.01, 4.57, 0.19, 0.43, 0.02, 4.79, 0.41, 10.69, 0.83, 1.00, 6.14, 0.001, 0.68, 6
2706, 3, 244, 77.62, 0.02, 36.28, 0.10, 7.88, 0.13, 3.01, 0.03, 87.16, 0.39, 2.62, 0.45, 0.92, 74.61, 0.043, 0.41, 6
2706, 4, 400, 25.16, 0.29, 33.57, 0.03, 7.54, 0.30, 0.30, 0.02, 2.34, 0.32, 24.79, 0.92, 1.00, 7.21, 0.000, 0.59, 6
2706, 5, 147, 88.86, 0.01, 44.84, 0.01, 4.65, 0.02, 2.46, 0.01, 86.77, 0.22, 1.89, 0.31, 0.85, 35.97, 0.061, 0.05, 0
2706, 6, 400, 27.82, 0.13, 41.16, 0.02, 4.46, 0.17, 0.44, 0.02, 5.06, 0.47, 10.06, 0.82, 1.00, 6.21, 0.000, 0.70, 6
2706, 7, 400, 74.24, 0.15, 53.12, 0.02, 5.79, 0.22, 0.36, 0.02, 3.27, 0.34, 16.20, 0.88, 1.00, 6.51, 0.000, 0.66, 6
2706, 8, 267, 32.18, 0.02, 68.86, 0.03, 8.40, 0.04, 3.66, 0.02, 91.20, 0.22, 2.30, 0.39, 0.90, 96.56, 0.066, 4.68, 3
2707, 1, 223, 58.04, 0.02, 12.63, 0.07, 5.90, 0.09, 3.17, 0.04, 88.96, 0.75, 1.86, 0.30, 0.84, 58.70, 0.051, 0.41, 3
2707, 2, 179, 59.87, 0.01, 41.02, 0.01, 5.43, 0.02, 2.89, 0.01, 90.52, 0.19, 1.88, 0.31, 0.85, 49.25, 0.072, 0.06, 0
2707, 3, 400, 8.63, 0.11, 35.06, 0.02, 3.91, 0.16, 0.51, 0.02, 6.59, 0.63, 7.61, 0.77, 0.99, 6.31, 0.000, 0.76, 6
2707, 4, 400, 23.33, 0.13, 43.64, 0.01, 4.77, 0.18, 0.42, 0.02, 4.45, 0.41, 11.48, 0.84, 1.00, 6.23, 0.001, 0.68, 6
2707, 5, 400, 41.45, 0.13, 47.60, 0.02, 4.29, 0.18, 0.48, 0.03, 5.73, 0.57, 8.95, 0.80, 0.99, 6.47, 0.000, 0.75, 6
2707, 6, 400, 87.94, 0.13, 58.51, 0.02, 4.29, 0.18, 0.48, 0.03, 5.73, 0.57, 8.95, 0.80, 0.99, 6.47, 0.000, 0.75, 6
2707, 7, 400, 32.67, 0.11, 61.96, 0.03, 3.88, 0.15, 0.54, 0.03, 7.29, 0.81, 7.17, 0.76, 0.99, 6.62, 0.000, 0.81, 6
2707, 8, 400, 75.13, 0.12, 64.49, 0.02, 4.45, 0.18, 0.44, 0.02, 5.03, 0.51, 10.03, 0.82, 1.00, 6.19, 0.001, 0.70, 6
2707, 9, 400, 37.99, 0.11, 73.03, 0.03, 3.89, 0.18, 0.54, 0.03, 6.93, 0.79, 7.18, 0.76, 0.99, 6.62, 0.002, 0.83, 6
2708, 1, 400, 8.27, 0.13, 24.78, 0.02, 4.40, 0.17, 0.48, 0.03, 5.73, 0.64, 9.14, 0.80, 0.99, 6.66, 0.000, 0.75, 6
2708, 2, 400, 18.96, 0.15, 27.31, 0.02, 5.14, 0.20, 0.38, 0.02, 3.80, 0.39, 13.42, 0.86, 1.00, 6.19, 0.001, 0.65, 6
2708, 3, 400, 91.03, 0.13, 32.41, 0.01, 4.57, 0.17, 0.43, 0.02, 4.78, 0.44, 10.70, 0.83, 1.00, 6.14, 0.001, 0.67, 6
2708, 4, 195, 12.20, 0.08, 51.06, 0.07, 5.49, 0.09, 3.47, 0.08, 89.43, 1.26, 1.58, 0.23, 0.77, 59.80, 0.054, 0.39, 3
2708, 5, 400, 40.64, 0.12, 59.36, 0.02, 4.02, 0.17, 0.49, 0.02, 6.22, 0.55, 8.18, 0.78, 0.99, 6.21, 0.001, 0.73, 6
2708, 6, 400, 47.06, 0.11, 76.01, 0.02, 3.91, 0.16, 0.51, 0.02, 6.59, 0.63, 7.61, 0.77, 0.99, 6.31, 0.001, 0.76, 6
2708, 7, 400, 12.42, 0.12, 79.15, 0.02, 4.12, 0.17, 0.48, 0.02, 5.88, 0.49, 8.60, 0.79, 0.99, 6.21, 0.000, 0.73, 6
2709, 1, 163, 95.28, 0.01, 9.30, 0.02, 5.07, 0.03, 2.58, 0.01, 93.20, 0.29, 1.96, 0.32, 0.86, 41.09, 0.061, 0.10, 0
2709, 2, 221, 38.57, 0.01, 12.87, 0.02, 7.39, 0.03, 3.80, 0.01, 85.70, 0.22, 1.95, 0.32, 0.86, 88.19, 0.080, 0.12, 0
2709, 3, 221, 54.94, 0.02, 15.18, 0.04, 6.85, 0.05, 3.56, 0.03, 88.35, 0.32, 1.92, 0.32, 0.85, 76.55, 0.063, 0.20, 0
